"id","activity_scheduled_time","activity_start_time","activity_end_time","press_next_time","press_back_time","press_undo_time","press_skip_time","press_done_time","response_option_selection_time","secret_user_id","user_id","activity_id","activity_flow","activity_name","item","prompt","response","options","version"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","1660146459227","","","","","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_copy"," ","","","6.3.48"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","","","","","","1660146522934","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_immediate_recall","Please draw as much as you can remember of the design as accurately as possible.","filename: 62f3d366acd35a39e99b61ac-62f3b396acd35a39e99b60e3-rey_o_immediate_recall","","6.3.48"
"62f3d366acd35a39e99b61ab","not scheduled","1660146304750","1660146533045","","","","","1660146532987","","M10936289","62f3b396acd35a39e99b60e3","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_immediate_recall","Please draw as much as you can remember of the design as accurately as possible.","","","6.3.48"
"62efd41facd35a39e99b5302","not scheduled","1659884437711","1659884575043","1659884491849","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f67","","ReyDelay_iPad","rey_o_delayinstruct","Earlier you copied a design and you were asked to draw as much as you could remember of the design.  ","","","6.3.48"
"62efd41facd35a39e99b5302","not scheduled","1659884437711","1659884575043","","","","","","1659884567900","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f67","","ReyDelay_iPad","rey_o_delayrecall","Please draw as much as you can remember of the design again, as accurately as possible.","filename: 62efd41facd35a39e99b5303-629b74cab90b7f104d02ead6-rey_o_delayrecall","","6.3.48"
"62efd41facd35a39e99b5302","not scheduled","1659884437711","1659884575043","","","","","1659884574964","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f67","","ReyDelay_iPad","rey_o_delayrecall","Please draw as much as you can remember of the design again, as accurately as possible.","","","6.3.48"
"62efd2deacd35a39e99b52ff","not scheduled","1659884045340","1659884254243","","","","","","1659884137420","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_AtoZ","Write the entire alphabet in order using lower-case (small) letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters. Press the “Next” button as soon as you finish. ","filename: 62efd2dfacd35a39e99b5301-629b74cab90b7f104d02ead6-Alpha_AtoZ","","6.3.48"
"62efd2deacd35a39e99b52ff","not scheduled","1659884045340","1659884254243","1659884138709","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_AtoZ","Write the entire alphabet in order using lower-case (small) letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters. Press the “Next” button as soon as you finish. ","","","6.3.48"
"62efd2deacd35a39e99b52ff","not scheduled","1659884045340","1659884254243","","","","","","1659884252503","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_ZtoA","Write the entire alphabet using lower-case (small) letters. This time, write the alphabet backwards. Start at the end (Z), and work your way back in order to the beginning (A). Try not to skip letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters, and write the alphabet backwards from Z-A.","filename: 62efd2dfacd35a39e99b5300-629b74cab90b7f104d02ead6-Alpha_ZtoA","","6.3.48"
"62efd2deacd35a39e99b52ff","not scheduled","1659884045340","1659884254243","","","","","1659884254164","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_ZtoA","Write the entire alphabet using lower-case (small) letters. This time, write the alphabet backwards. Start at the end (Z), and work your way back in order to the beginning (A). Try not to skip letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters, and write the alphabet backwards from Z-A.","","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","","","","","","1659883921789","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_lll"," ","filename: 62efd203acd35a39e99b52fa-629b74cab90b7f104d02ead6-cursive_lll","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","1659883922819","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_lll"," ","","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","","","","","","1659883937296","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_le"," ","filename: 62efd203acd35a39e99b52fb-629b74cab90b7f104d02ead6-cursive_le","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","1659883938202","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_le"," ","","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","","","","","","1659883954249","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_les"," ","filename: 62efd203acd35a39e99b52fc-629b74cab90b7f104d02ead6-cursive_les","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","1659883955371","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_les"," ","","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","","","","","","1659884001755","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_judge"," ","filename: 62efd203acd35a39e99b52fd-629b74cab90b7f104d02ead6-cursive_judge","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","1659884004324","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_judge"," ","","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","","","","","","1659884032678","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_wizard"," ","filename: 62efd203acd35a39e99b52fe-629b74cab90b7f104d02ead6-cursive_wizard","","6.3.48"
"62efd203acd35a39e99b52f9","not scheduled","1659883849545","1659884034303","","","","","1659884034225","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_wizard"," ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883678788","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","filename: 62efd13eacd35a39e99b52f4-629b74cab90b7f104d02ead6-spiral_trace1","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883679814","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883710525","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","filename: 62efd13eacd35a39e99b52f7-629b74cab90b7f104d02ead6-spiral_trace2","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883711516","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883740354","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62efd13eacd35a39e99b52f6-629b74cab90b7f104d02ead6-spiral_trace3","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883741398","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883769508","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62efd13eacd35a39e99b52f8-629b74cab90b7f104d02ead6-spiral_trace4","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883770733","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883795732","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62efd13eacd35a39e99b52f5-629b74cab90b7f104d02ead6-spiral_trace5","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883796781","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883816676","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","filename: 62efd13eacd35a39e99b52f3-629b74cab90b7f104d02ead6-spiral_recall1","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883817568","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883826522","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 62efd13eacd35a39e99b52f1-629b74cab90b7f104d02ead6-spiral_recall2","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","1659883827406","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","","1659883834734","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 62efd13eacd35a39e99b52f2-629b74cab90b7f104d02ead6-spiral_recall3","","6.3.48"
"62efd13dacd35a39e99b52f0","not scheduled","1659883630812","1659883835725","","","","","1659883835652","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall3","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","1659883017610","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_instruct1","In this task you will be asked to copy this design.![rey_figure.png](https://mindlogger-applet-contents.s3.amazonaws.com/images/2bnito31diV8yoBZW4aPsF.png)","","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","1659883020379","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_instruct2"," Do not worry if your copy is not perfect. ![rey_figure.png](https://mindlogger-applet-contents.s3.amazonaws.com/images/2bnito31diV8yoBZW4aPsF.png)","","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","1659883024373","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_instruct3","Just do the best that you can to copy the figure as accurately as possible.![rey_figure.png](https://mindlogger-applet-contents.s3.amazonaws.com/images/2bnito31diV8yoBZW4aPsF.png)","","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","","","","","","1659883168088","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_copy"," ","filename: 62efcf30acd35a39e99b52eb-629b74cab90b7f104d02ead6-rey_o_copy","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","1659883191252","","","","","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_copy"," ","","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","","","","","","1659883306908","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_immediate_recall","Please draw as much as you can remember of the design as accurately as possible.","filename: 62efcf30acd35a39e99b52ea-629b74cab90b7f104d02ead6-rey_o_immediate_recall","","6.3.48"
"62efcf30acd35a39e99b52e9","not scheduled","1659882957112","1659883310459","","","","","1659883310380","","M10945575","629b74cab90b7f104d02ead6","61f34d2662485608c74c1f64","","ReyCopy_iPad","rey_o_immediate_recall","Please draw as much as you can remember of the design as accurately as possible.","","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","","","","","","1659370969228","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_1","Copy each number that goes with a symbol in the boxes below. ","filename: 62e7fe5dacd35a39e99b3542-62e7f961acd35a39e99b3522-dsym_1","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","1659370970106","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_1","Copy each number that goes with a symbol in the boxes below. ","","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","","","","","","1659371011044","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_2","Copy each number that goes with a symbol in the boxes below.","filename: 62e7fe5dacd35a39e99b3543-62e7f961acd35a39e99b3522-dsym_2","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","1659371011468","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_2","Copy each number that goes with a symbol in the boxes below.","","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","","","","","","1659371057523","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_3","Copy each number that goes with a symbol in the boxes below.","filename: 62e7fe5dacd35a39e99b3545-62e7f961acd35a39e99b3522-dsym_3","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","1659371058085","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_3","Copy each number that goes with a symbol in the boxes below.","","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","","","","","","1659371099440","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_4","Copy each number that goes with a symbol in the boxes below.","filename: 62e7fe5dacd35a39e99b3544-62e7f961acd35a39e99b3522-dsym_4","","6.3.48"
"62e7fe5cacd35a39e99b3541","not scheduled","1659370875528","1659371099860","","","","","1659371099784","","Christa_TEST","62e7f961acd35a39e99b3522","62bca480acd35a1054f0d816","","Digit_Symbol_Substitution","dsym_4","Copy each number that goes with a symbol in the boxes below.","","","6.3.48"
"62e7fd66acd35a39e99b353e","not scheduled","1659370701891","1659370854483","","","","","","1659370831321","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_AtoZ","Write the entire alphabet in order using lower-case (small) letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters. Press the “Next” button as soon as you finish. ","filename: 62e7fd67acd35a39e99b353f-62e7f961acd35a39e99b3522-Alpha_AtoZ","","6.3.48"
"62e7fd66acd35a39e99b353e","not scheduled","1659370701891","1659370854483","1659370832081","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_AtoZ","Write the entire alphabet in order using lower-case (small) letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters. Press the “Next” button as soon as you finish. ","","","6.3.48"
"62e7fd66acd35a39e99b353e","not scheduled","1659370701891","1659370854483","","","","","","1659370853603","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_ZtoA","Write the entire alphabet using lower-case (small) letters. This time, write the alphabet backwards. Start at the end (Z), and work your way back in order to the beginning (A). Try not to skip letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters, and write the alphabet backwards from Z-A.","filename: 62e7fd67acd35a39e99b3540-62e7f961acd35a39e99b3522-Alpha_ZtoA","","6.3.48"
"62e7fd66acd35a39e99b353e","not scheduled","1659370701891","1659370854483","","","","","1659370854406","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f65","","Alpha_iPad","Alpha_ZtoA","Write the entire alphabet using lower-case (small) letters. This time, write the alphabet backwards. Start at the end (Z), and work your way back in order to the beginning (A). Try not to skip letters. Write each letter in one of the boxes below. If you make a mistake, just keep going. Make sure you print and do not use cursive handwriting. Work as quickly as you can without making mistakes. Remember to print in lower-case, not capital letters, and write the alphabet backwards from Z-A.","","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","","","","","","1659370570360","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_lll"," ","filename: 62e7fcbeacd35a39e99b353b-62e7f961acd35a39e99b3522-cursive_lll","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","1659370571356","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_lll"," ","","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","","","","","","1659370581161","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_le"," ","filename: 62e7fcbeacd35a39e99b353a-62e7f961acd35a39e99b3522-cursive_le","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","1659370582221","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_le"," ","","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","","","","","","1659370593953","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_les"," ","filename: 62e7fcbeacd35a39e99b3539-62e7f961acd35a39e99b3522-cursive_les","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","1659370594438","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_les"," ","","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","","","","","","1659370648797","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_judge"," ","filename: 62e7fcbeacd35a39e99b353c-62e7f961acd35a39e99b3522-cursive_judge","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","1659370650160","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_judge"," ","","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","","","","","","1659370681378","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_wizard"," ","filename: 62e7fcbeacd35a39e99b353d-62e7f961acd35a39e99b3522-cursive_wizard","","6.3.48"
"62e7fcbdacd35a39e99b3538","not scheduled","1659370536776","1659370684686","","","","","1659370684610","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f68","","Cursive_iPad","cursive_wizard"," ","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370402037","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","filename: 62e7fbfaacd35a39e99b3535-62e7f961acd35a39e99b3522-spiral_trace1","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","1659370403645","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace1","Start by placing the point of the pen at the center of the spiral (S), and trace out along the dashed blue line to the end of the sprial (E).  Try to stay on the dashed blue line while tracing. You will do this five times. ","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370417853","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","filename: 62e7fbfaacd35a39e99b3537-62e7f961acd35a39e99b3522-spiral_trace2","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","1659370418891","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace2","Please trace the line again. Start at the center of the spiral (S), and end at (E).  Try to stay on the dashed blue line while tracing. ","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370430612","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62e7fbfaacd35a39e99b3533-62e7f961acd35a39e99b3522-spiral_trace3","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","1659370431280","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace3","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370443591","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62e7fbfaacd35a39e99b3531-62e7f961acd35a39e99b3522-spiral_trace4","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","1659370444500","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace4","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370453860","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","filename: 62e7fbfaacd35a39e99b3532-62e7f961acd35a39e99b3522-spiral_trace5","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","1659370454422","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_trace5","Please trace the line again. Start at the center of the spiral(S), and end at (E).  Try to stay on the dashed blue line while tracing.  ","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370470485","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","filename: 62e7fbfaacd35a39e99b3534-62e7f961acd35a39e99b3522-spiral_recall1","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","1659370471121","","","","","","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall1","Now please draw the same spiral from memory, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. You will do this three times.","","","6.3.48"
"62e7fbf9acd35a39e99b352f","not scheduled","1659370354743","1659370488287","","","","","","1659370479967","Christa_TEST","62e7f961acd35a39e99b3522","61f34d2662485608c74c1f66","","Spiral_iPad","spiral_recall2","Now please draw the same spiral from memory, again, as best you can. Start at the center (S), and end at (E). Don’t worry if you can’t make a perfect spiral. Just do the best you can. ","filename: 62e7fbfaacd35a39e99b3530-62e7f961acd35a39e99b3522-spiral_recall2","","6.3.48"
